dateYM,Mkt_RF,SMB,HML,RMW,CMA,RF,date
196307,-0.0039000000000000003,-0.0044,-0.0089,0.0068000000000000005,-0.0123,0.0027,19630731.0
196308,0.0507,-0.0075,0.0168,0.0036,-0.0034000000000000002,0.0025,19630830.0
196309,-0.015700000000000002,-0.0055000000000000005,0.0008,-0.0070999999999999995,0.0029,0.0027,19630930.0
196310,0.0253,-0.0137,-0.0014000000000000002,0.027999999999999997,-0.0202,0.0029,19631031.0
196311,-0.0085,-0.0089,0.0181,-0.0051,0.0231,0.0027,19631129.0
196312,0.0183,-0.0207,-0.0008,0.0003,-0.0004,0.0029,19631231.0
196401,0.022400000000000003,0.0011,0.0147,0.0017000000000000001,0.0151,0.003,19640131.0
196402,0.0154,0.003,0.0274,-0.0005,0.009000000000000001,0.0026,19640228.0
196403,0.0141,0.013600000000000001,0.0336,-0.022099999999999998,0.0319,0.0031,19640331.0
196404,0.001,-0.0159,-0.0058,-0.0127,-0.0104,0.0029,19640430.0
196405,0.014199999999999999,-0.0064,0.0182,-0.0016,0.0014000000000000002,0.0026,19640528.0
196406,0.0127,0.0031,0.0063,-0.0028000000000000004,-0.0015,0.003,19640630.0
196407,0.0174,0.004699999999999999,0.0075,0.0004,0.0194,0.003,19640731.0
196408,-0.0144,0.0042,0.0008,0.0015,0.0033,0.0028000000000000004,19640831.0
196409,0.0269,-0.0033,0.017,-0.0054,0.0060999999999999995,0.0028000000000000004,19640930.0
196410,0.0059,0.0091,0.011699999999999999,-0.0038,0.0043,0.0029,19641030.0
196411,0.0,-0.0015,-0.0196,0.0062,-0.0026,0.0029,19641130.0
196412,0.0003,-0.006999999999999999,-0.0248,0.0104,-0.0148,0.0031,19641231.0
196501,0.0354,0.024399999999999998,0.0012,0.0089,0.001,0.0028000000000000004,19650129.0
196502,0.0044,0.0329,0.0011,0.002,-0.006500000000000001,0.003,19650226.0
196503,-0.0134,0.021099999999999997,0.0103,-0.0036,0.0072,0.0036,19650331.0
196504,0.0311,0.0111,0.0066,0.0040999999999999995,-0.0227,0.0031,19650430.0
196505,-0.0077,0.0013,-0.0161,-0.004,0.005,0.0031,19650528.0
196506,-0.055099999999999996,-0.042800000000000005,0.0059,0.0021,0.0037,0.0034999999999999996,19650630.0
196507,0.0143,0.010700000000000001,0.021400000000000002,-0.0137,0.0003,0.0031,19650730.0
196508,0.0273,0.0271,-0.0102,0.019,-0.0074,0.0033,19650831.0
196509,0.0286,0.0062,-0.0012,-0.0089,0.008,0.0031,19650930.0
196510,0.026000000000000002,0.0347,0.015700000000000002,0.011699999999999999,-0.006500000000000001,0.0031,19651029.0
196511,-0.0003,0.0518,0.001,-0.0101,-0.009399999999999999,0.0034999999999999996,19651130.0
196512,0.0101,0.026600000000000002,0.0202,-0.011399999999999999,-0.0053,0.0033,19651231.0
196601,0.0072,0.0467,0.0353,-0.0282,-0.0011,0.0038,19660131.0
196602,-0.0121,0.0471,0.0029,-0.0017000000000000001,-0.0149,0.0034999999999999996,19660228.0
196603,-0.025099999999999997,0.0032,-0.02,0.013000000000000001,0.0006,0.0038,19660331.0
196604,0.021400000000000002,0.0334,-0.004699999999999999,0.0039000000000000003,-0.0095,0.0034000000000000002,19660429.0
196605,-0.056600000000000004,-0.051,-0.0161,0.016399999999999998,-0.0152,0.0040999999999999995,19660531.0
196606,-0.0144,0.0137,0.0049,0.0015,0.0078000000000000005,0.0038,19660630.0
196607,-0.0163,-0.0048,0.009899999999999999,-0.004,0.0182,0.0034999999999999996,19660729.0
196608,-0.0791,-0.031400000000000004,0.0044,-0.0012,0.0079,0.0040999999999999995,19660831.0
196609,-0.0106,-0.011399999999999999,0.0051,-0.0179,0.0233,0.004,19660930.0
196610,0.038599999999999995,-0.0645,0.0268,-0.0348,0.0424,0.0045000000000000005,19661031.0
196611,0.013999999999999999,0.0347,-0.04769999999999999,0.0415,-0.0669,0.004,19661130.0
196612,0.0013,0.0216,-0.0132,0.0064,-0.0045000000000000005,0.004,19661230.0
196701,0.0815,0.0907,0.0225,0.009300000000000001,-0.0313,0.0043,19670131.0
196702,0.0078000000000000005,0.0305,-0.0218,0.020499999999999997,-0.0096,0.0036,19670228.0
196703,0.039900000000000005,0.0173,0.0054,0.0098,-0.014499999999999999,0.0039000000000000003,19670331.0
196704,0.038900000000000004,0.0042,-0.0245,0.023799999999999998,-0.0364,0.0032,19670428.0
196705,-0.0433,0.0219,0.0118,-0.017,0.0181,0.0033,19670531.0
196706,0.0241,0.0641,0.0085,-0.0064,-0.0241,0.0027,19670630.0
196707,0.0458,0.0352,0.027200000000000002,0.0052,0.027000000000000003,0.0031,19670731.0
196708,-0.0089,0.0067,0.0152,0.0036,0.014499999999999999,0.0031,19670831.0
196709,0.0311,0.0242,-0.0242,0.0023,-0.0095,0.0032,19670929.0
196710,-0.030899999999999997,0.004699999999999999,-0.0322,0.010700000000000001,-0.0262,0.0039000000000000003,19671031.0
196711,0.0037,-0.0006,-0.0169,0.013500000000000002,-0.023399999999999997,0.0036,19671130.0
196712,0.0305,0.057800000000000004,-0.0063,-0.008199999999999999,0.0013,0.0033,19671229.0
196801,-0.0406,0.044800000000000006,0.0484,-0.045899999999999996,0.0646,0.004,19680131.0
196802,-0.0375,-0.0292,0.013300000000000001,-0.0014000000000000002,0.0245,0.0039000000000000003,19680229.0
196803,0.002,-0.016,-0.0059,0.0106,-0.011000000000000001,0.0038,19680329.0
196804,0.09050000000000001,0.061799999999999994,-0.011699999999999999,0.027000000000000003,-0.0365,0.0043,19680430.0
196805,0.022799999999999997,0.071,0.0066,0.0031,-0.0192,0.0045000000000000005,19680531.0
196806,0.0069,-0.0036,0.0083,-0.0131,0.0276,0.0043,19680628.0
196807,-0.027200000000000002,-0.014199999999999999,0.053899999999999997,-0.031400000000000004,0.0364,0.0048,19680730.0
196808,0.0134,0.0226,0.01,-0.006999999999999999,0.0045000000000000005,0.0042,19680830.0
196809,0.0403,0.028399999999999998,0.003,-0.0199,0.0088,0.0043,19680930.0
196810,0.0042,-0.0038,0.0286,-0.0132,0.0253,0.0044,19681031.0
196811,0.054299999999999994,0.0241,-0.009300000000000001,0.0043,-0.0226,0.0042,19681129.0
196812,-0.0394,0.0356,-0.0001,-0.018600000000000002,0.017,0.0043,19681231.0
196901,-0.0125,-0.0045000000000000005,0.0168,-0.0155,0.0137,0.0053,19690131.0
196902,-0.0584,-0.0417,0.009000000000000001,0.0207,0.0078000000000000005,0.0046,19690228.0
196903,0.0264,-0.0042,-0.0052,-0.014199999999999999,-0.0046,0.0046,19690328.0
196904,0.0146,-0.0083,-0.0003,0.0040999999999999995,0.0023,0.0053,19690430.0
196905,-0.001,-0.0011,0.0072,-0.0095,0.0125,0.0048,19690529.0
196906,-0.0718,-0.055,-0.0109,0.0432,-0.015300000000000001,0.0051,19690630.0
196907,-0.07,-0.0339,0.0118,0.014499999999999999,0.019299999999999998,0.0053,19690731.0
196908,0.046799999999999994,0.0066,-0.0377,0.011699999999999999,-0.0404,0.005,19690829.0
196909,-0.0298,0.0124,-0.0319,0.0345,-0.0077,0.0062,19690930.0
196910,0.0506,0.0391,-0.031,0.0012,-0.021400000000000002,0.006,19691031.0
196911,-0.0379,-0.0245,-0.0121,0.014499999999999999,0.0028000000000000004,0.0052,19691128.0
196912,-0.0263,-0.0377,-0.028399999999999998,0.0254,-0.0178,0.0064,19691231.0
197001,-0.081,0.0313,0.031200000000000002,-0.0171,0.0385,0.006,19700130.0
197002,0.0513,-0.0274,0.0393,-0.0232,0.0274,0.0062,19700227.0
197003,-0.0106,-0.024,0.039900000000000005,-0.0101,0.0432,0.005699999999999999,19700331.0
197004,-0.11,-0.0637,0.0617,-0.0069,0.0626,0.005,19700430.0
197005,-0.0692,-0.044500000000000005,0.0332,-0.0125,0.0392,0.0053,19700529.0
197006,-0.0579,-0.022099999999999998,0.006,0.0013,0.0297,0.0058,19700630.0
197007,0.0693,-0.0062,0.0091,-0.0025,0.0181,0.0052,19700731.0
197008,0.0449,0.015300000000000001,0.0127,0.005600000000000001,-0.0019,0.0053,19700831.0
197009,0.0418,0.085,-0.0552,0.003,-0.0584,0.0054,19700930.0
197010,-0.022799999999999997,-0.0443,0.0021,0.0171,0.0232,0.0046,19701030.0
197011,0.046,-0.038599999999999995,0.017,0.015600000000000001,0.0148,0.0046,19701130.0
197012,0.0572,0.029300000000000003,0.009899999999999999,0.0024,0.0029,0.0042,19701231.0
197101,0.0484,0.0754,0.0148,-0.0199,0.0006,0.0038,19710129.0
197102,0.0141,0.0204,-0.0127,0.0058,-0.0069,0.0033,19710226.0
197103,0.041299999999999996,0.0226,-0.0403,0.0183,-0.027000000000000003,0.003,19710331.0
197104,0.0315,-0.0034999999999999996,0.008100000000000001,-0.0146,0.0089,0.0028000000000000004,19710430.0
197105,-0.0398,-0.0111,-0.0141,0.0139,0.0024,0.0029,19710528.0
197106,-0.001,-0.0149,-0.0194,0.0155,-0.0165,0.0037,19710630.0
197107,-0.045,-0.014199999999999999,-0.0001,0.005699999999999999,0.0149,0.004,19710730.0
197108,0.0379,-0.0015,0.0264,-0.0045000000000000005,0.0263,0.004699999999999999,19710831.0
197109,-0.0085,0.0028000000000000004,-0.0291,0.0255,-0.0159,0.0037,19710930.0
197110,-0.044199999999999996,-0.0159,-0.0048,0.0158,-0.0138,0.0037,19711029.0
197111,-0.0046,-0.0287,-0.017,0.0241,-0.0033,0.0037,19711130.0
197112,0.08710000000000001,0.0325,-0.0040999999999999995,-0.0039000000000000003,-0.0173,0.0037,19711231.0
197201,0.024900000000000002,0.061200000000000004,0.0227,-0.0168,0.0052,0.0029,19720131.0
197202,0.0287,0.0089,-0.0277,0.0163,-0.0053,0.0025,19720229.0
197203,0.0063,-0.004699999999999999,-0.0163,0.0161,-0.0015,0.0027,19720330.0
197204,0.0029,0.002,0.001,-0.0045000000000000005,-0.01,0.0029,19720428.0
197205,0.0125,-0.031200000000000002,-0.027200000000000002,0.023799999999999998,-0.0192,0.003,19720531.0
197206,-0.024300000000000002,-0.004699999999999999,-0.024900000000000002,0.0181,-0.0034000000000000002,0.0029,19720630.0
197207,-0.008,-0.0277,0.0066,0.011399999999999999,-0.006500000000000001,0.0031,19720731.0
197208,0.0326,-0.0348,0.0453,-0.0195,0.0288,0.0029,19720831.0
197209,-0.011399999999999999,-0.0222,0.004699999999999999,0.0172,-0.0197,0.0034000000000000002,19720929.0
197210,0.0052,-0.0254,0.013500000000000002,-0.0015,-0.0002,0.004,19721031.0
197211,0.046,-0.0063,0.0483,-0.019799999999999998,0.0334,0.0037,19721130.0
197212,0.0062,-0.019,-0.0219,0.0258,-0.0215,0.0037,19721229.0
197301,-0.0329,-0.0282,0.0268,0.0038,0.009000000000000001,0.0044,19730131.0
197302,-0.048499999999999995,-0.039,0.016,-0.0025,0.0002,0.0040999999999999995,19730228.0
197303,-0.013000000000000001,-0.0233,0.0262,-0.0104,0.0064,0.0046,19730330.0
197304,-0.056799999999999996,-0.029500000000000002,0.0542,-0.0165,0.0273,0.0052,19730430.0
197305,-0.0294,-0.061799999999999994,0.0040999999999999995,0.0194,-0.0151,0.0051,19730531.0
197306,-0.015700000000000002,-0.025099999999999997,0.011899999999999999,-0.0027,0.0021,0.0051,19730629.0
197307,0.050499999999999996,0.0726,-0.0526,-0.0005,-0.0327,0.0064,19730731.0
197308,-0.0382,-0.0179,0.0106,-0.0128,0.0129,0.006999999999999999,19730831.0
197309,0.0475,0.035699999999999996,0.022400000000000003,-0.023,0.0175,0.0068000000000000005,19730928.0
197310,-0.0083,-0.003,0.016,-0.0183,0.0268,0.006500000000000001,19731031.0
197311,-0.1275,-0.0727,0.039900000000000005,-0.0258,0.0169,0.005600000000000001,19731130.0
197312,0.0060999999999999995,-0.0466,0.0394,-0.0269,0.0241,0.0064,19731231.0
197401,-0.0017000000000000001,0.1039,0.06,-0.0318,0.044800000000000006,0.0063,19740131.0
197402,-0.004699999999999999,0.0012,0.025,-0.0187,0.0262,0.0058,19740228.0
197403,-0.0281,0.026099999999999998,-0.0012,0.0279,0.0045000000000000005,0.005600000000000001,19740329.0
197404,-0.0529,-0.0069,0.0087,0.0288,0.0208,0.0075,19740430.0
197405,-0.046799999999999994,-0.0308,-0.0207,0.0493,-0.004,0.0075,19740531.0
197406,-0.028300000000000002,0.0002,0.0079,0.0062,0.028999999999999998,0.006,19740628.0
197407,-0.0805,0.0192,0.051699999999999996,-0.0326,0.046,0.006999999999999999,19740731.0
197408,-0.0935,0.0026,0.0264,-0.0028000000000000004,0.026000000000000002,0.006,19740830.0
197409,-0.1177,0.0148,0.0559,-0.0443,0.0592,0.008100000000000001,19740930.0
197410,0.161,-0.0682,-0.09880000000000001,-0.0022,-0.0287,0.0051,19741031.0
197411,-0.0451,-0.0148,-0.002,-0.0335,0.0294,0.0054,19741129.0
197412,-0.0345,-0.0435,0.0011,-0.0069,0.0326,0.006999999999999999,19741231.0
197501,0.1366,0.1292,0.0827,-0.0076,-0.0092,0.0058,19750131.0
197502,0.0556,-0.006500000000000001,-0.0444,0.0115,-0.0212,0.0043,19750228.0
197503,0.026600000000000002,0.039900000000000005,0.0239,0.0123,-0.0131,0.0040999999999999995,19750331.0
197504,0.042300000000000004,-0.0072,-0.0113,0.014199999999999999,-0.013500000000000002,0.0044,19750430.0
197505,0.0519,0.028900000000000002,-0.040999999999999995,-0.009899999999999999,-0.0060999999999999995,0.0044,19750530.0
197506,0.0483,0.014199999999999999,0.013999999999999999,-0.026600000000000002,0.011000000000000001,0.0040999999999999995,19750630.0
197507,-0.0659,0.0344,0.0169,0.0046,0.0123,0.0048,19750731.0
197508,-0.0285,-0.028399999999999998,-0.009399999999999999,0.011200000000000002,-0.009300000000000001,0.0048,19750829.0
197509,-0.0426,0.0005,0.0043,0.0053,0.0055000000000000005,0.0053,19750930.0
197510,0.053099999999999994,-0.042199999999999994,0.0027,-0.0048,0.022000000000000002,0.005600000000000001,19751031.0
197511,0.0264,-0.011000000000000001,0.020499999999999997,-0.0068000000000000005,0.0178,0.0040999999999999995,19751128.0
197512,-0.016,-0.0005,0.0169,-0.0009,0.0058,0.0048,19751231.0
197601,0.1216,0.0632,0.0857,-0.0179,0.0227,0.004699999999999999,19760130.0
197602,0.0032,0.07980000000000001,0.0582,-0.026000000000000002,0.0383,0.0034000000000000002,19760227.0
197603,0.0232,-0.0139,-0.0011,-0.0033,0.009399999999999999,0.004,19760331.0
197604,-0.0149,0.0008,-0.0014000000000000002,0.004,-0.0108,0.0042,19760430.0
197605,-0.0134,-0.011000000000000001,-0.013500000000000002,0.0245,-0.013999999999999999,0.0037,19760528.0
197606,0.0405,-0.010700000000000001,0.0069,-0.0067,0.0101,0.0043,19760630.0
197607,-0.010700000000000001,0.0063,0.0173,-0.0105,0.0028000000000000004,0.004699999999999999,19760730.0
