date_m,mySMB,SMB,myHML,HML,myRMW,RMW,myCMA,CMA
198106,-0.010987253666193592,-0.0095,0.03981870956956304,0.0513,-0.006512924609258375,-0.0137,0.018256191281719365,0.0269
198107,-0.026532141452668065,-0.0204999999999999,-0.007655103704701422,-0.0049,0.01698473046539637,0.0126,-0.03090387545302159,-0.0255
198108,-0.01731286971755306,-0.0181,0.03297353475772402,0.0479,-0.0005307347847198496,-0.0031,0.013469174893207855,0.0141
198109,-0.026529753734927566,-0.0243999999999999,0.04277349696746545,0.0516999999999999,-0.006276171279537529,0.0012,0.024709318447950296,0.0260999999999999
198110,0.02393146167213147,0.0236,-0.05015225656756846,-0.0421,0.02829814892154612,0.0314,-0.029310743657083513,-0.0301
198111,-0.015148096353981795,-0.0151,0.01406015254771717,0.0185,-0.0010767291469897244,0.0007,0.0077616717576347236,0.0096
198112,0.009720730141822346,0.012,0.000839586570205969,0.0081999999999999,0.003164475090528012,0.0022,0.020270526068027296,0.025
198201,-0.010992196944016198,-0.0113,0.029762171457978385,0.0319,-0.015792762115877185,-0.0149,0.021306243864733496,0.0192
198202,0.005356649305218009,0.0034999999999999,0.05691753711476341,0.0605,-0.03848828720180636,-0.0343,0.05034849070019908,0.0455999999999999
198203,0.0029599293599899597,-0.0004,0.04729164999282738,0.0383,-0.008958023754166683,-0.0139,0.02852579033533553,0.0249
198204,0.011173246144590934,0.0109,-0.029027748245857327,-0.027,0.01516807681529743,0.0156,-0.0003675381313610754,-0.0002
198205,0.0024533500293956803,0.0064,0.013546480193072735,0.0176,0.011924036758574175,0.0088,-0.0026252288933897687,-0.0031
198206,-0.007648380841911436,-0.0052,0.02445720981733226,0.0155,-0.003539697728211725,0.0001,0.031493788993533126,0.027
198207,0.008279078077405484,0.0095,0.005279367214775378,0.0009,0.0057865030955114236,0.0104,0.018427462049634774,0.0154
198208,-0.03764080702316899,-0.0433,0.008021825733288884,0.0093,-0.015937040331246904,-0.0189,0.001832751608804084,0.0011
198209,0.022498651601619034,0.0262,0.012248332702336454,0.0027,0.01735961124398221,0.0214,0.005752592335303848,-0.0004
198210,0.024031211561469742,0.0194,-0.021549314088280203,-0.0366999999999999,-0.0021662369379896185,0.0029,-0.009347315388021443,-0.0034
198211,0.04437966759279665,0.0441999999999999,-0.004389407700363904,-0.0185,-0.01423039415511776,-0.0097,0.009673093528668103,0.0029
198212,-0.008641768976219063,-0.0007,0.0026707101765252386,0.0001,0.010200157381977746,-0.0001,0.006407810785547533,0.0105
198301,0.036375470495296096,0.0333,-0.015680379148203742,-0.0070999999999999,-0.02690564132177318,-0.0155,-0.001970213214985299,-0.0055
198302,0.02554573322818933,0.0293,0.01826711785104239,0.0069999999999999,-0.014892991789847022,-0.0052,0.018934472827894816,0.0105
198303,0.011888011181289806,0.0138,0.023414381239715766,0.0200999999999999,0.003488681091634721,-0.0017,0.026737236864440392,0.0274
198304,0.0037550584658786607,0.0046999999999999,0.008749602960772526,0.0051,0.0035678683342952183,-0.0011,0.013128291240611323,0.0147
198305,0.06875816156427633,0.0633,-0.02372370536512705,-0.0141999999999999,-0.020455113952185175,-0.0184,-0.022682190738466876,-0.0154
198306,0.00740384568740559,0.0118999999999999,-0.037193410254376974,-0.0391,0.026428089913682572,0.026,-0.008790431040913427,-0.0087
198307,0.010162082643293359,0.0101,0.051650666091564934,0.0562,0.002836900952681576,-0.0011,0.02669151027379324,0.0281
198308,-0.04344464179242887,-0.0432,0.048924765859717945,0.0554,0.014649408231864005,0.0053,0.020719357335725615,0.019
198309,0.0017451674377144226,0.0031,0.010104095681928379,0.0101,0.005988583138739225,0.0125,0.010121674090555036,0.005
198310,-0.03933416191658633,-0.0378,0.04661606877288475,0.0496999999999999,-0.00018974069770447133,-0.008,0.03016492395614654,0.0297
198311,0.022077857369871733,0.0189,-0.00634168476857408,-0.0073,-0.010471096699453938,-0.0075,0.00692394870976093,0.0066
198312,-0.011316707007575099,-0.0045,0.017065161427212705,0.017,0.01880492000105588,0.016,0.01394074281819831,0.0127
198401,-0.0011998102317964318,-0.0003,0.07283177833603438,0.0757,0.000898055479323737,-0.0081999999999999,0.032234808204270535,0.0292
198402,-0.016300792833372595,-0.016,0.03210379457110571,0.0334,0.015188799274866827,0.0091,0.015118178552776418,0.0158
198403,-0.005401160926196941,-0.0029,0.008115425571965445,0.0046999999999999,-0.006404483718051128,-0.0085,0.013974567246054578,0.0116999999999999
198404,-0.015033020242968969,-0.0096,-0.0013916837933767518,0.0118999999999999,0.04449592750418804,0.0338,0.006266089989106891,0.0076
198405,-0.001017309824783215,0.0014,0.007925564485708345,0.0029,0.022136823285130697,0.022,-0.006002688814822667,-0.0046
198406,0.0008003674796921226,0.001,-0.025226859297963623,-0.0266,0.028222913928416627,0.0313,-0.013187884393120623,-0.0156
198407,-0.023458374513385775,-0.0222,0.01300374075733872,0.0033,0.03531564688822335,0.0355,-0.020703723895406964,-0.0215
198408,0.003258563572331258,-0.0026,-0.020539298700322006,-0.018,-0.012676782372131656,-0.0068,-0.00745133684132783,-0.0092
198409,-0.004400760033287958,-0.0003,0.05399555411842279,0.0523,0.016367093036299882,0.0137,0.022345934755743747,0.0241
198410,-0.015047017043472883,-0.0144,0.010512547064835792,0.0046999999999999,0.009880845779498125,0.0118,-0.011195324104930245,-0.0109
198411,-0.012714122667591376,-0.0101,0.041188517705364955,0.0404,0.013981134303184681,0.0072,0.021631350926543044,0.0206
198412,-0.005089768102863025,-0.0065,-0.004751804783619272,-0.0025,0.010073949547357004,0.0131,-0.014014591450774171,-0.0136
198501,0.04341011539205984,0.035,-0.04804941639197638,-0.0533,-0.01968355817172504,-0.0089,-0.03312343619603428,-0.0341
198502,0.0078556932011019,0.0104,-0.004399167202197199,-0.001,0.017774772239031185,0.0129,0.01023130350886262,0.0106
198503,-0.017590518418170442,-0.0139,0.04013745135192949,0.0407,0.015534158777527729,0.0123,0.027517003777684637,0.0288
198504,-0.005951519038514427,-0.001,0.043266042566062445,0.0372,0.021029305218487632,0.0155,0.008716301457896087,0.0070999999999999
198505,-0.024642063367348442,-0.0231,-0.005258646153440058,-0.0093999999999999,0.015624333742337432,0.0133,-0.01296681669761647,-0.0149
198506,-0.0036824387570803096,0.0034999999999999,0.01143908011941229,0.0040999999999999,0.01795728656068917,0.0176,-0.008356977413392547,-0.0077
198507,0.03076707352244219,0.0287,-0.010210093892487258,-0.016,-0.009571259797636344,-0.0044,0.004411908007401922,-0.0038
198508,-0.002940352070493919,-0.0029,0.017642820764437246,0.0227999999999999,0.003001007708015665,-0.0007,0.019961058497958328,0.0184
198509,-0.021211789060598008,-0.018,0.011465480837244454,0.0129,0.014509894267919175,0.0109,0.01903217326882086,0.0162
198510,-0.012676678631681058,-0.0149,0.009860327021220694,0.0075,0.010650566529154686,0.0091,-0.009139701179967603,-0.0108
198511,-0.0021886346343808205,0.0002,-0.021393141781324516,-0.0283999999999999,0.003899974488007718,0.0032,-0.022455317153194737,-0.0229
198512,-0.00540112015090731,-0.004,-0.013435405823709792,-0.0154,0.005870914042459388,0.0101,-0.014398615021137037,-0.0182
198601,0.011269886749817853,0.01,0.009365787031082724,0.0044,-0.02317336065641324,-0.02,-0.01987638859842373,-0.02
198602,-0.0076143576564475235,-0.0070999999999999,-0.004948416359760427,-0.0077,0.011410579246169783,0.0109,-0.017529167938644216,-0.0124
198603,-0.006738530844486099,-0.0065,-0.007927093497407472,-0.0037,0.012258838273122893,0.0118,0.004038075130625124,0.009
198604,0.023219247303971725,0.0286,-0.024612932045744475,-0.0286,0.029586428874940236,0.0289,0.003006739393966675,-0.0006
198605,-0.015656479630868005,-0.0129,-0.0022242977625941754,-0.0021,0.018137116093625394,0.0215,0.007329172254013222,0.0108
198606,-0.013299779925529645,-0.0088,0.010015292068930391,0.013,0.019354940627923617,0.0183,0.006794997297518445,0.0081999999999999
198607,-0.03433617735614807,-0.0345,0.03752920165932078,0.047,0.008450862963035141,-0.0045,0.007488432284852381,0.0084
198608,-0.03835550599814105,-0.0435,0.03293704332379196,0.0351,-0.008397914895379652,-0.0163,0.03525242593187286,0.0319
198609,0.021194610777344025,0.0204999999999999,0.036513400238953095,0.0322,-0.0016105316966292804,-0.001,0.036474640932451244,0.0372
198610,-0.02229437629052477,-0.0233,-0.015136464828670981,-0.0141999999999999,-0.0010035474844293998,-0.0005,0.007485098821573298,0.01
198611,-0.020385666728786257,-0.0189,-0.0035392325081417576,-0.0007,0.012715780337806473,0.0103,0.009752372969217455,0.0066
198612,0.0016018105221131014,0.0012,0.0009588794667881942,0.0036,0.010424578595168134,0.0081,0.0007208947875236987,0.0009
198701,-0.015840008094100702,-0.0154,-0.024709625037780958,-0.0316,-0.009654597501993767,0.0016,-0.005823522569553985,-0.0098
198702,0.029880319672313485,0.034,-0.05216138302349365,-0.0591,-0.019227548678359047,-0.0084,-0.023100767927113595,-0.0263
198703,0.002893521775432454,0.0027,0.01279651591877964,0.0161,0.013529805616813984,0.0135,0.04092537891786058,0.0412
198704,-0.01563298346532545,-0.0154,0.006297735500966038,-0.0039,-0.01167408450229392,-0.005,0.01094017584592659,0.0103
198705,-0.007861150610327917,-0.0056,0.0015818642205863093,0.0023,0.00803094583388568,0.0051,0.016106958452222656,0.0115
198706,-0.023658982005487335,-0.0220999999999999,0.004517209818619847,0.0104,0.01874488150490202,0.0169,0.0031429795120274107,0.0084
198707,-0.011910451115129728,-0.0112,0.012350854640132802,0.0073,-0.015352558521707235,-0.0060999999999999,0.015935535044277846,0.0163999999999999
198708,-0.009014256416471522,-0.0095,-0.014077463533992165,-0.0095,0.022591454121445875,0.0204,-0.015973631641081988,-0.0161
198709,0.004582724977241492,0.004,0.005986570199797633,0.003,-0.0071502983289489334,-0.0097,0.0182201890222022,0.019
198710,-0.07972678460590651,-0.0805,0.025010276614766097,0.0423,0.03463445468976434,0.0206,0.02512686640968803,0.0226
198711,0.027460009898171517,0.0287,0.02887372331555181,0.0296,-0.012903141038226498,-0.0187999999999999,0.006222955384232481,0.0068
198712,-0.004008656588403908,0.0006,-0.03795464045008504,-0.0438999999999999,0.026989080757953886,0.0295,-0.0245841390222308,-0.0246
198801,0.006475921363701544,-0.0053,0.04795585728731707,0.0495,-0.014803492177897254,-0.0113,0.024346949669323964,0.022
198802,0.030101274434982027,0.0331,-0.011531009245391369,-0.0169,0.013231164838892084,0.0155,-0.0014552719647490386,0.0
198803,0.06352256533412542,0.0624,0.01505043747354484,0.0074,-0.003068249697325335,-0.0026,0.020287615889890358,0.0182
198804,0.006052840892941454,0.0115,0.010268037719913723,0.0163,0.0020377659588362053,-0.002,0.022382806048355647,0.0194
198805,-0.028215827657539796,-0.0256999999999999,0.025565143531656228,0.0242,-0.002108145477780438,-0.0074,0.007460860934573148,0.0033
198806,0.01187803358755471,0.0214,-0.01054647546427287,-0.0121999999999999,0.008661656896318176,0.0146,-0.034261767213080316,-0.0344
198807,-0.0011060149437905637,-0.0021,0.024255486966025287,0.0217,-0.004991338982518327,-0.0058,0.015578585359492237,0.0149
198808,0.0022867107819613784,-0.0003,0.023632204870119723,0.021,-0.006575707950509012,-0.0081,0.016795114008792168,0.0176
198809,-0.016079469557014302,-0.0135,-0.00682087369126564,-0.0075,0.012199606417352696,0.0175,-0.004672350268275959,-0.006
198810,-0.028573170880159128,-0.0295,0.01612709065466835,0.0169,0.015873784605483915,0.0129,0.009570660827887562,0.0103
198811,-0.014627472441595204,-0.0165,0.011206421435754673,0.013,-0.0013916093987117219,-0.0028,0.015126351202106016,0.0163
198812,0.014690600392551104,0.0202,-0.014963453892645369,-0.0161,0.006451704195241183,0.0069,-0.0033991403556206737,-0.0038
198901,-0.02232527243797404,-0.0231,0.008748404753182892,0.0062,-0.010918039900972384,-0.0095,0.0036742545484143435,0.0014
198902,0.028428905540738174,0.0271,0.009162022617533343,0.0093,-0.0062186802869926994,-0.0087,0.01578033727264254,0.0181
198903,0.006500485707576439,0.0068,0.0061471696723867306,0.0054,-0.0018128806992968871,0.0005,0.008683227507927258,0.0073
198904,-0.011997943146560879,-0.0078,-0.015358610342130562,-0.0139999999999999,0.014788133712752304,0.0070999999999999,-0.0019671523229317298,-0.0056999999999999
198905,-0.005806490986815009,0.0,-0.008550668662769108,-0.0087,0.007717438379457556,0.0049,-0.002205779138268228,-0.0008
198906,-0.009680125493805921,-0.0109,0.018537537299166587,0.0223,0.005419312761885883,0.0027,0.01659296949962899,0.0155
198907,-0.04562798979489922,-0.0417,-0.022105028348200592,-0.0279,0.012363890451480779,0.0195,-0.00551748473619279,-0.0056
198908,0.0055581622837474545,0.0048,0.008007486688510292,0.006,0.0013414935824607316,0.0039,-0.005491995033089888,-0.0056999999999999
198909,0.004787203556635622,0.0049,-0.013862592846089296,-0.0127,0.010277539269316072,0.0139999999999999,0.007208806661635588,0.0051
198910,-0.03322973376928407,-0.0332,-0.014527512960829221,-0.0111,0.00046846024903285377,0.001,0.001999960440205076,-0.0003
198911,-0.0147541512221785,-0.0129,-0.023052925755183376,-0.0109,-0.005674755577514241,-0.0086,0.014952460923883254,0.0137
198912,-0.02752331782379556,-0.0227999999999999,-0.015728788538320868,0.0016,0.012104180800888866,-0.0007,0.012339211104238353,0.0144999999999999
199001,-0.012143449403033538,-0.0132,0.009364355507205574,0.0085,-0.018858323010445738,-0.0118,0.015614057215615956,0.0137
199002,0.010873562854515536,0.0115,0.005531535861076575,0.0064,0.002305856614776329,-0.0007,-0.008251623177094162,-0.0060999999999999
199003,0.009054109737345429,0.0158,-0.025854187207611873,-0.0292,0.01684494026710713,0.0202,-0.006093413711834465,-0.0095
199004,-0.005817209184398122,-0.0032,-0.0282748141026807,-0.0259,0.015200267313447712,0.0181,-0.004055220557688033,-0.01
199005,-0.03645965728195788,-0.0237,-0.03902734388303665,-0.0383,0.008574862805457509,0.0154,-0.016774383753113867,-0.0158
199006,0.010958145504348673,0.0131,-0.018940889545256766,-0.0192999999999999,-0.008408601546686944,-0.011,-0.0022795426356766206,-0.0036
199007,-0.03315034679607354,-0.0314,-0.013296125387934336,-0.0004,0.009204993176988897,-0.0011,0.035058653421307984,0.0323
199008,-0.03552673631953625,-0.0385999999999999,0.013655808747641135,0.016,0.004041422803648581,-0.0034999999999999,0.03205479385903284,0.0299
199009,-0.04414087649090356,-0.0374,-0.017499017405640402,0.0060999999999999,0.019455964511010074,0.0006,0.03333524027593657,0.0361
199010,-0.053267131748409635,-0.0507,-0.02464142967017063,0.0,0.03441622321887908,0.0313,-0.004208404583013921,-0.0032
199011,0.0005321550267233521,0.0004,-0.00752958173248354,-0.0297,-0.011510467964887541,0.005,-0.044433913151832656,-0.0469
199012,-0.002452607501562811,0.0064,-0.010783345738396025,-0.0163,0.02600391411572086,0.0264,-0.017998297487153397,-0.0181
199101,0.03674111281206088,0.0389,0.010965698563860635,-0.0157,-0.000695156750313411,0.0126,-0.034709537574047836,-0.0385
199102,0.05535169305957503,0.0401,0.01775473400171812,-0.0063,-0.02433351499248114,-0.0004,-0.005458292430109951,-0.0043
199103,0.04258414080076123,0.0382,0.0020838691600962994,-0.013,-0.005075816506524014,-0.005,-0.009671397869889763,-0.0111
199104,0.003841440832297008,0.0032,0.010967802343400525,0.0144999999999999,0.013771088104570013,0.0064,0.009938158689342036,0.008
199105,-0.012186356572522861,0.0012,0.005570697767265889,-0.0049,0.005410181708806812,0.0204999999999999,-0.014254420009401973,-0.0235
199106,0.007555280312374915,0.0026,0.007354479089573443,0.0107,0.01589563282482842,0.0177,0.007870551006420791,0.0064
199107,-0.010539201457452088,-0.0095,-0.012674879829393124,-0.0132,0.01093246409870162,0.0161,-0.014676766092763367,-0.0138
199108,0.009516546308025422,0.0141,-0.007310601365933887,-0.0078,0.009560558129383338,0.0085,-0.004948740371831961,-0.0034
199109,0.019221391646528016,0.0156,-0.01085951687827464,-0.0107,-0.008610210417996093,-0.018,0.0031774595915102077,0.0008
199110,0.0030354106288177467,0.009,0.0009996958522652082,-0.0046,-0.014087068034282547,-0.0173,0.0029431206040663217,-0.0023
199111,-0.006037431980600069,-0.0084,-0.024928715788517714,-0.0187999999999999,0.002785550372696753,0.0106,-0.0025034167820419326,0.0001
199112,-0.03953663972319332,-0.024,-0.02883785274949746,-0.0418,0.02341981592714526,0.0356,-0.027089086936064266,-0.0312
199201,0.10639059402553401,0.0919,0.05644714251273274,0.047,-0.014089068914048819,-0.0129,0.03582862503166278,0.032
199202,0.018452160459732275,0.0134,0.06946339655972891,0.0647,-0.0018168690812741008,0.001,0.02529462154382432,0.0219
199203,-0.004906742138327692,-0.0093,0.03142509693878799,0.0355,0.0008000352950483826,-0.0001,0.015969642676014986,0.0195
199204,-0.05761302958071922,-0.057,0.03435394896288019,0.0432,0.02568990659390825,0.0169,0.024675834041123612,0.0223
199205,0.000274269228025795,0.0021,0.0044479078477782505,0.0118999999999999,-0.012235351610128347,-0.0096,0.0055436098055834035,0.0048
199206,-0.025015189404915344,-0.0274,0.0292901851350821,0.0325,0.0009252041079459566,-0.0009,0.006367245158962347,0.0101
199207,-0.008106699220392616,-0.0066,-0.013631858901407043,-0.0055,0.010597806234978309,0.0124,-0.006423520919685052,-0.0089
199208,-0.00850313989235428,-0.0044,-0.019493125218499354,-0.0108,0.04160916500419806,0.0368,-0.015778376277873242,-0.016
199209,0.0038490549706128776,0.0044,-0.002264564525211156,-0.0023,0.013255345257028957,0.0158,-0.005995575192248904,-0.0063
199210,0.02247852423239107,0.0209,-0.015290295693532335,-0.0197999999999999,0.010016299030651848,0.0126,-0.011178493689474666,-0.0084
199211,0.04257203731766321,0.0398,-0.007334741722595434,-0.0141999999999999,-0.014142856389562392,-0.0062,-0.01622216154999423,-0.0165
199212,0.022518035559553146,0.0167,0.026488020910624358,0.0265,-0.007036316614037558,-0.0046,0.012452476531148355,0.0083
199301,0.030689538069971024,0.0189,0.06025262459597618,0.0595,-0.02269334756675387,-0.0185,0.03447104887944241,0.0294
199302,-0.029734461576016967,-0.0347,0.05600680241326172,0.0644,0.0007513401763737937,-0.0048,0.04715323658238425,0.0421
199303,0.002502529148107814,0.0008,0.017049746396110534,0.0118999999999999,-0.011928426265954108,-0.0017,0.008765371004249317,0.009
199304,-0.00412336199536437,-0.0086,0.02461795740035337,0.0248,-0.03512212784337837,-0.036,0.01135171211573819,0.0144
199305,0.019274047305370516,0.0192999999999999,-0.02825922348947826,-0.035,-0.006181656491496788,-0.0008,-0.007280619089498543,-0.0105
199306,0.0059330782078829475,0.0016,0.025222523952041116,0.0272,-0.01061692566850368,-0.0091,0.011498019743166627,0.012
199307,0.014371673876787337,0.0092,0.02438093992156201,0.0282,-0.015049762422872247,-0.0185,0.021541632986302642,0.0204999999999999
199308,0.0023422344409203683,0.0011,0.0004712967016029107,0.0014,-0.012051498454764414,-0.0154,0.0015194172766941974,-0.0003
199309,0.0315709594891621,0.0294,0.0027235315017127733,-0.0034999999999999,-0.0001234150701430372,0.0025,-0.0006725942091287979,-0.0016
199310,0.011839947335414429,0.0189,-0.028570621208210457,-0.0278,0.0007065915961455942,0.0058,0.004387370352374447,0.006
199311,-0.01710756767844185,-0.0118,-0.004006926370919187,-0.0066,0.01517512429313428,0.0219,-0.00969587893281671,-0.0093999999999999
199312,0.010987070623021553,0.0138,0.003913065348909665,0.0027,0.011143114699054053,0.0116999999999999,-0.004553917443560037,-0.0034
199401,-0.0005369069569488086,0.0008,0.019922647917526775,0.0128,-0.0238434810553629,-0.0175,0.014609592134309221,0.0143
199402,0.021164769842771422,0.0266999999999999,-0.011889586363087418,-0.0156,0.020304993667459963,0.0215,-0.006456284215296201,-0.01
199403,-0.010285992479690732,-0.0109,0.01889561469143708,0.0155,0.00686605579790954,0.0070999999999999,0.008877083373172515,0.0128
199404,-0.01530879007891148,-0.01,0.018440519950719082,0.0166,0.015751011544823237,0.0106,0.017275808536293374,0.0111
199405,-0.02227934680183446,-0.0253,0.009582772719003436,0.0069999999999999,0.005651259965651511,0.006,0.0044941419766496606,0.0068
199406,-0.0036737547654068087,-0.0048,0.013806951201571778,0.0167,0.01216511756302096,0.0121,0.014320526110834692,0.0147
199407,-0.015548189371730782,-0.0179,-0.0017910505087191941,0.0056999999999999,-0.0041886893328442545,-0.006,0.001510490731167772,0.0011
199408,0.014251835380382986,0.0138,-0.026404879223519383,-0.025,-0.003161851237105523,0.0096,-0.01704618184065064,-0.0147
199409,0.02344493283593098,0.0276,-0.012946005653081764,-0.0184,-0.002003574204789799,0.0053,0.010330647715489222,0.009
199410,-0.024851585983619254,-0.0231,-0.014337219507433968,-0.0163,0.0036134011444975706,0.0024,-0.005576067189095572,-0.0069
199411,-0.0025526969051708134,0.0013,-0.008070138462075147,-0.0073,0.010643041171581248,0.004,-0.004801943328340497,-0.0039
199412,-0.007346570191739626,-0.0004,0.009945457985843714,-0.0009,0.00731433218475213,0.0039,0.007108103020893745,0.003
199501,-0.021158877480084187,-0.0302,0.015035150704466878,0.0250999999999999,0.00725906097288035,0.002,-0.0060036615307708045,-0.0076
199502,-0.0052117651657180505,-0.0054,0.01317383051753921,0.0109,0.001571054531624698,0.0056,-0.0026935453282597305,-0.0028
199503,-0.007189397881965702,-0.0053,-0.011737001321801287,-0.0208,-0.010470453508353673,-0.0013,0.0050677402261462105,0.0024
199504,0.0015199515537105343,-0.0022,0.016359144514614163,0.017,0.008498627978995352,0.004,0.00721084837732662,0.0089
199505,-0.020246816494944475,-0.0218,0.020611139159539008,0.0227,0.0037855681153685546,0.0036,-0.0019133796688745597,0.001
199506,0.02071425974620242,0.0302999999999999,-0.015592616455887248,-0.0254,-0.015406726072212294,-0.0034999999999999,-0.01858090761744314,-0.0248
199507,0.022209135916657588,0.0208,-0.010216188306495982,-0.0159,-0.0043225225709006,0.0028,-0.018262018998348742,-0.0163999999999999
199508,0.021664076891761523,0.0176,0.03093761009834292,0.0281,-0.015036532270436682,-0.0121999999999999,0.013047919485355879,0.0161
199509,-0.021965967707661134,-0.019,-0.00444497544836045,-0.0005,0.0058410311638739665,0.0102,0.007403487518107089,0.0038
199510,-0.048711442966502864,-0.0407,-0.011876847698471991,-0.0051,0.023493930148449492,0.0186,0.0039016394473856547,-0.0004
199511,-0.013312983493800223,-0.0107,0.014649168505527381,0.0058,-0.010538985347491675,-0.0056,0.013662619500163398,0.0113
199512,0.003956822475664038,0.0073,0.0006536950569722821,0.0018,-0.006470718603148011,-0.0138,0.03048098453116043,0.0308
199601,-0.022817951935759286,-0.0256,0.004334445941373676,0.004,0.002353344082498661,0.0019,0.02468489120733433,0.0231
199602,0.01704014732534261,0.0176,-0.006027168831041721,-0.0107,-0.008241716890866405,0.0024,-0.017004297185082652,-0.0189
199603,0.013546016602740686,0.0163999999999999,0.012178676238473903,0.0036,0.009401387182731842,0.0148,-0.003896073020735972,-0.0096
199604,0.039486429621368446,0.047,-0.03563143731223314,-0.0405,-0.004746571966148916,-0.0016,-0.026375969232652098,-0.0210999999999999
199605,0.024614935932470543,0.0322,-0.0042032248352137855,-0.0089,-0.0012144059004166874,0.0016,-0.0021278425782772017,-0.003
199606,-0.035900275772844416,-0.0364,0.01758105111843066,0.0237999999999999,0.03243709228190274,0.0348,0.01806473048970313,0.012
199607,-0.0427781218982786,-0.038,0.05339359017426798,0.0513999999999999,0.0361765826472929,0.0297,0.02738708842380437,0.0256
199608,0.029240044506107524,0.0258,-0.010922941683464596,-0.0074,-0.016375428836895238,-0.0040999999999999,-0.026775824604462622,-0.024
199609,-0.016720331365055206,-0.0139,-0.019045078809434214,-0.027,0.002547385071209038,0.0123,-0.024876003992068532,-0.0222
199610,-0.043989933284850416,-0.0375999999999999,0.0536973650500194,0.0494,0.02112081516088113,0.0138,0.033419644555616086,0.0326
199611,-0.039103990737483614,-0.0382,0.02591582650674701,0.0139,0.014657485264068328,0.021,-0.009426722753268571,-0.0078
199612,0.02387308341772005,0.0326,0.009682453604766902,0.0132,0.010704424435074321,0.0038,0.013207828143055472,0.0147
199701,-0.010828091272894524,-0.0182,-0.0046514503718467215,-0.0146,-0.004125520435283261,0.0121999999999999,0.005861140995184755,-0.0013
199702,-0.02890320881462402,-0.0256,0.062352472179433516,0.0569,0.013783434601243158,0.0065,0.029484174208820223,0.0348
199703,-0.010165254440526426,-0.0043,0.027512477783985634,0.034,0.023782636562584947,0.0045,0.017953335436855455,0.0171
199704,-0.06730229049815527,-0.0571,0.016902261215215753,0.0007,0.03234009127640381,0.0324,-0.004368603924015111,-0.0070999999999999
199705,0.050743430742081486,0.0475,-0.045934187788505845,-0.0412,-0.02635423976506525,-0.0102,-0.040061779951939866,-0.0295
199706,0.0019956262348098733,0.0121,0.019973493665464276,0.0159,0.006427091833031813,0.0056,0.0037430490072593026,0.0063
199707,-0.02663583987427874,-0.0277,0.013577967222451706,0.0029,-0.007833081959943089,0.0007,-0.024565226220511868,-0.0255
199708,0.07835074849738437,0.0762999999999999,0.0022703006241508467,0.012,-0.014021707179752272,-0.0109,0.0006626795880728294,0.0009
199709,0.03065966842619803,0.0249,0.003865543005940636,0.0038,-0.02488829412214169,-0.0162,-0.008927532803965785,-0.0085
199710,-0.007572200922332198,-0.0055,0.012920096862943597,0.0225,0.015518101656535034,0.0104,0.017745268045800497,0.0187999999999999
199711,-0.059412641114616846,-0.051,0.0059642853121984335,0.0118999999999999,0.037074359000741845,0.0281,0.015916637154056206,0.0167
199712,-0.02313943213896151,-0.0202,0.0263386982138789,0.0385999999999999,0.019218484125882045,0.008,0.024493526583489928,0.0199
199801,-0.011736060496509063,-0.0136,-0.018079914606438034,-0.0159,0.004000747031331855,0.0087,-0.008990561071918394,-0.0084
199802,0.002163845179199847,0.002,0.0016649683288087747,-0.0085,-0.010487334841099039,-0.0034,-0.023791450034543693,-0.0232
199803,-0.007996257498230373,-0.0063,0.009569302814374202,0.0141,0.0007795460004496116,-0.0029,-0.0025977093822657227,-0.0040999999999999
199804,0.0032825190441720734,-0.0005,0.012443186245927695,0.009,-0.014052291019073397,-0.0167,-0.0008766956093082621,-0.0044
199805,-0.03594028852360279,-0.0292,0.023912215786864047,0.034,0.022271500492810847,0.0108,0.03134287560044271,0.0274
199806,-0.0444920841490377,-0.0366999999999999,-0.02172986171116053,-0.0196,0.020658072685318107,-0.0026,-0.014820807818258022,-0.0313
199807,-0.056908996059741264,-0.0527,-0.005918618726778603,-0.0176,0.024936633623144314,0.0172,0.00847906837686678,0.0045
199808,-0.05485764368326637,-0.0516999999999999,-0.004567788819200919,0.036,0.04885751157311424,0.0344,0.05774221461509224,0.0588999999999999
199809,0.00511891955269457,-0.0077,-0.043596272633965046,-0.0337,-0.022290420653103007,-0.019,-0.016857473347866386,-0.0297
199810,-0.0373535504745647,-0.0342,-0.01267945213278645,-0.0229,-0.0032512692365885623,0.0093999999999999,-0.0077016575829518125,0.0032
199811,0.005753955165281183,0.0070999999999999,-0.022554842973826983,-0.0323,-0.005871609124388916,-0.0091,0.0033130773314392348,-0.0113999999999999
199812,-0.022760335477921764,-0.0157,-0.041801871932178894,-0.0418,-0.0077724138523989905,-0.0076,-0.027461740122625634,-0.0341
199901,-0.0031263658187704463,-0.0073,-0.016898711816616674,-0.0462,-0.013953491517039097,-0.0279,-0.04481084524023736,-0.0678
199902,-0.05001486625057827,-0.052,0.015370592130358754,0.0187999999999999,-0.002659994298944035,-0.0116999999999999,0.03649111484011645,0.0406
199903,-0.04247152087341609,-0.0423,-0.008178286915005934,-0.0277,-0.005528757035997579,-0.0409999999999999,-0.013529617212163392,-0.0141
199904,0.04153573124966958,0.0453,0.017734597502607377,0.0241,0.003548695830600218,-0.0255,0.009009503594231763,0.0093
199905,0.05039658376073468,0.0374,0.007006070876031008,0.023,-0.01767685184115555,0.01,0.012674975411745022,0.0332
